dataset,query_id,model,ndcg@10,recall@100,precision@10,reciprocal_rank,average_precision
nfcorpus,PLAIN-2850,hybrid_reranker,0.0,0.3333333333333333,0.0,0.0909090909090909,0.0256459668224374
nfcorpus,PLAIN-2860,hybrid_reranker,1.0,1.0,0.2,1.0,1.0
nfcorpus,PLAIN-2870,hybrid_reranker,0.0,0.2,0.0,0.0833333333333333,0.0166666666666666
nfcorpus,PLAIN-2880,hybrid_reranker,0.0,0.0588235294117647,0.0,0.0212765957446808,0.0012515644555694
nfcorpus,PLAIN-2890,hybrid_reranker,0.1380120421213716,0.0344827586206896,0.1,0.1111111111111111,0.003831417624521
nfcorpus,PLAIN-2900,hybrid_reranker,0.0,0.0833333333333333,0.0,0.04,0.0033333333333333
nfcorpus,PLAIN-291,hybrid_reranker,0.3589542101716347,0.4615384615384615,0.2,1.0,0.1876802055506448
nfcorpus,PLAIN-2910,hybrid_reranker,0.1921741843381574,0.0666666666666666,0.1,0.3333333333333333,0.0222222222222222
nfcorpus,PLAIN-2920,hybrid_reranker,0.0,0.1428571428571428,0.0,0.027027027027027,0.0038610038610038
nfcorpus,PLAIN-2930,hybrid_reranker,0.5242829446207239,0.4285714285714285,0.2,1.0,0.1265962543243248
nfcorpus,PLAIN-2940,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2950,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2960,hybrid_reranker,0.3558398982930782,0.5,0.1,0.25,0.125
nfcorpus,PLAIN-2970,hybrid_reranker,0.3026286548261086,0.1111111111111111,0.1,0.5,0.0555555555555555
nfcorpus,PLAIN-2981,hybrid_reranker,0.5321036168710065,0.2857142857142857,0.1,1.0,0.1666666666666666
nfcorpus,PLAIN-2991,hybrid_reranker,0.3868528072345416,0.5,0.1,0.5,0.25
nfcorpus,PLAIN-3001,hybrid_reranker,0.3065735963827292,0.5,0.1,0.3333333333333333,0.1666666666666666
nfcorpus,PLAIN-3014,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-3026,hybrid_reranker,0.6309297535714574,1.0,0.1,0.5,0.5
nfcorpus,PLAIN-3037,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-3053,hybrid_reranker,0.7653606369886218,0.6666666666666666,0.2,1.0,0.6666666666666666
nfcorpus,PLAIN-3063,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-307,hybrid_reranker,0.7653606369886218,1.0,0.2,1.0,0.7575757575757575
nfcorpus,PLAIN-3074,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-3085,hybrid_reranker,0.1772392867840477,1.0,0.1,0.1,0.1166666666666666
nfcorpus,PLAIN-3097,hybrid_reranker,0.7727357110059825,0.5,0.2,1.0,0.4166666666666666
nfcorpus,PLAIN-3116,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-3131,hybrid_reranker,0.5947247271913179,0.3333333333333333,0.2,1.0,0.2777777777777777
nfcorpus,PLAIN-3141,hybrid_reranker,0.0,0.1764705882352941,0.0,0.0833333333333333,0.0147544907795481
nfcorpus,PLAIN-3151,hybrid_reranker,0.43184890133315,0.6111111111111112,0.5,0.3333333333333333,0.248617661848656
nfcorpus,PLAIN-3161,hybrid_reranker,0.5508515345956432,0.3720930232558139,0.3,1.0,0.1176594308147407
nfcorpus,PLAIN-3171,hybrid_reranker,0.0,0.2058823529411764,0.0,0.04,0.0153544554029156
nfcorpus,PLAIN-3181,hybrid_reranker,0.0694312219367772,0.1111111111111111,0.1,0.125,0.0119782480893592
nfcorpus,PLAIN-3191,hybrid_reranker,0.2829754821572434,0.5625,0.4,0.3333333333333333,0.1539575096726752
nfcorpus,PLAIN-320,hybrid_reranker,0.0,0.2142857142857142,0.0,0.0357142857142857,0.0161279813006729
nfcorpus,PLAIN-3201,hybrid_reranker,0.4584660801557625,0.125,0.1,1.0,0.0441277472527472
nfcorpus,PLAIN-3211,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-3221,hybrid_reranker,0.0,0.1666666666666666,0.0,0.0344827586206896,0.0080006280643462
nfcorpus,PLAIN-3231,hybrid_reranker,0.0,0.75,0.0,0.0625,0.0740879140402916
nfcorpus,PLAIN-3241,hybrid_reranker,0.2892598909735473,0.0344827586206896,0.1,0.5,0.0172413793103448
nfcorpus,PLAIN-3251,hybrid_reranker,0.2416260660058402,0.1428571428571428,0.2,0.25,0.0289473684210526
nfcorpus,PLAIN-3261,hybrid_reranker,0.1467312000632317,0.1538461538461538,0.1,0.25,0.0236263736263736
nfcorpus,PLAIN-3271,hybrid_reranker,0.0636207881989517,0.0816326530612244,0.1,0.1,0.0056054015119082
nfcorpus,PLAIN-3281,hybrid_reranker,0.2852021958319073,0.0769230769230769,0.2,0.5,0.0302197802197802
nfcorpus,PLAIN-3292,hybrid_reranker,0.6635893260732578,0.8571428571428571,0.6,1.0,0.6375850340136056
nfcorpus,PLAIN-33,hybrid_reranker,0.4920847063607357,0.25,0.4,1.0,0.1536189862542955
nfcorpus,PLAIN-3302,hybrid_reranker,0.0,0.3243243243243243,0.0,0.0666666666666666,0.040472978399125
nfcorpus,PLAIN-3312,hybrid_reranker,0.2300291899706391,0.6923076923076923,0.5,0.5,0.2760702154532857
nfcorpus,PLAIN-332,hybrid_reranker,0.3868528072345416,0.5,0.1,0.5,0.25
nfcorpus,PLAIN-3322,hybrid_reranker,0.3811343541220199,0.1139240506329113,0.3,1.0,0.0335129081556194
nfcorpus,PLAIN-3332,hybrid_reranker,0.6029887628263415,0.7857142857142857,0.6,1.0,0.5253401360544218
nfcorpus,PLAIN-3342,hybrid_reranker,0.7653606369886218,1.0,0.2,1.0,0.6805555555555555
nfcorpus,PLAIN-3352,hybrid_reranker,0.0,0.1794871794871795,0.0,0.0333333333333333,0.0112401295774955
nfcorpus,PLAIN-3362,hybrid_reranker,0.6138668878996102,0.2727272727272727,0.3,1.0,0.2363636363636363
nfcorpus,PLAIN-3372,hybrid_reranker,0.1446299454867736,0.1428571428571428,0.1,0.125,0.0104984301412872
nfcorpus,PLAIN-3382,hybrid_reranker,0.4581366666420519,0.6428571428571429,0.5,1.0,0.3235488457678153
nfcorpus,PLAIN-3392,hybrid_reranker,0.0,0.0869565217391304,0.0,0.0303030303030303,0.0036058525761042
nfcorpus,PLAIN-3402,hybrid_reranker,0.0,0.0714285714285714,0.0,0.0769230769230769,0.0054945054945054
nfcorpus,PLAIN-3412,hybrid_reranker,0.1281161228921049,0.1428571428571428,0.1,1.0,0.0358009051476803
nfcorpus,PLAIN-3422,hybrid_reranker,0.0506751008319032,0.6129032258064516,0.1,0.5,0.1571791731828778
nfcorpus,PLAIN-3432,hybrid_reranker,0.3679212572135327,0.2142857142857142,0.3,1.0,0.0690461063581364
nfcorpus,PLAIN-344,hybrid_reranker,0.101681776904608,0.1147540983606557,0.2,0.5,0.0261714939016111
nfcorpus,PLAIN-3442,hybrid_reranker,0.0344823830193895,0.0689655172413793,0.1,0.1428571428571428,0.0066502463054187
nfcorpus,PLAIN-3452,hybrid_reranker,0.569919335154857,0.4117647058823529,0.4,1.0,0.2574971164936562
nfcorpus,PLAIN-3462,hybrid_reranker,0.571614567891588,0.453125,0.7,0.3333333333333333,0.1994476429957771
nfcorpus,PLAIN-3472,hybrid_reranker,0.0,0.2352941176470588,0.0,0.0227272727272727,0.0089237693510005
nfcorpus,PLAIN-358,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-371,hybrid_reranker,0.2754115523761866,1.0,0.1,1.0,0.5454545454545454
nfcorpus,PLAIN-383,hybrid_reranker,0.169580102636808,0.2,0.1,0.3333333333333333,0.0666666666666666
nfcorpus,PLAIN-395,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-407,hybrid_reranker,0.7262287617954056,0.6666666666666666,0.1,1.0,0.3469387755102041
nfcorpus,PLAIN-418,hybrid_reranker,0.6291344046077069,1.0,0.2,0.5,0.4174603174603173
nfcorpus,PLAIN-430,hybrid_reranker,0.5746536518575828,0.625,0.3,1.0,0.3040307548928238
nfcorpus,PLAIN-44,hybrid_reranker,0.3036748515451508,0.2068965517241379,0.2,1.0,0.0526621557921962
nfcorpus,PLAIN-441,hybrid_reranker,0.9268916955412094,1.0,0.5,1.0,0.9428571428571428
nfcorpus,PLAIN-457,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-468,hybrid_reranker,0.3032757787751398,0.7,0.2,0.3333333333333333,0.0967897846316124
nfcorpus,PLAIN-478,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-488,hybrid_reranker,0.936379211801048,0.7333333333333333,0.9,1.0,0.701388888888889
nfcorpus,PLAIN-499,hybrid_reranker,0.4000232483092519,0.1470588235294117,0.3,1.0,0.0749886000911992
nfcorpus,PLAIN-510,hybrid_reranker,0.0,0.1666666666666666,0.0,0.0344827586206896,0.0057471264367816
nfcorpus,PLAIN-520,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-531,hybrid_reranker,0.158507039740981,0.1038961038961039,0.2,0.2,0.0385512131197192
nfcorpus,PLAIN-541,hybrid_reranker,0.3026024134988135,0.5,0.1,1.0,0.2154761904761904
nfcorpus,PLAIN-551,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-56,hybrid_reranker,0.5744779854749299,0.14,0.4,1.0,0.0892844129554655
nfcorpus,PLAIN-561,hybrid_reranker,0.3589542101716347,0.12,0.2,1.0,0.0815
nfcorpus,PLAIN-571,hybrid_reranker,0.3932591258696538,0.4285714285714285,0.2,1.0,0.2196428571428571
nfcorpus,PLAIN-583,hybrid_reranker,0.2200917662980801,0.0227272727272727,0.1,1.0,0.0227272727272727
nfcorpus,PLAIN-593,hybrid_reranker,0.4692787260227564,0.3333333333333333,0.1,1.0,0.3333333333333333
nfcorpus,PLAIN-603,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-613,hybrid_reranker,0.2200917662980801,0.2,0.1,1.0,0.102127659574468
nfcorpus,PLAIN-623,hybrid_reranker,0.2489083270225946,0.1463414634146341,0.2,0.5,0.0421973292131111
nfcorpus,PLAIN-634,hybrid_reranker,0.3589542101716347,0.1904761904761904,0.2,1.0,0.1043357101876895
nfcorpus,PLAIN-645,hybrid_reranker,0.0,0.0689655172413793,0.0,0.0294117647058823,0.0019994204578383
nfcorpus,PLAIN-660,hybrid_reranker,1.0,0.0989473684210526,1.0,1.0,0.0757010406944561
nfcorpus,PLAIN-671,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-68,hybrid_reranker,0.5175857101991203,0.2,0.2,1.0,0.0548835417184412
nfcorpus,PLAIN-681,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-691,hybrid_reranker,0.0,0.1428571428571428,0.0,0.0188679245283018,0.0035767721560024
nfcorpus,PLAIN-701,hybrid_reranker,0.4125317798925535,0.625,0.2,1.0,0.2715391110712578
nfcorpus,PLAIN-711,hybrid_reranker,0.3301376494471202,0.0701754385964912,0.2,1.0,0.0326675663517768
nfcorpus,PLAIN-721,hybrid_reranker,1.0,0.68,1.0,1.0,0.6777777777777777
nfcorpus,PLAIN-731,hybrid_reranker,0.8572048559638626,0.4259259259259259,0.8,1.0,0.2665480826069317
nfcorpus,PLAIN-741,hybrid_reranker,0.5708588662113934,0.4210526315789473,0.6,0.5,0.2445578231292517
nfcorpus,PLAIN-751,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-761,hybrid_reranker,0.1513012067494067,0.1666666666666666,0.1,0.3333333333333333,0.0555555555555555
nfcorpus,PLAIN-771,hybrid_reranker,0.7653606369886217,1.0,0.2,1.0,0.6766666666666666
nfcorpus,PLAIN-78,hybrid_reranker,0.2593757093377011,0.064516129032258,0.2,1.0,0.0343321124398746
nfcorpus,PLAIN-782,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-792,hybrid_reranker,0.4935232796777482,0.3333333333333333,0.2,1.0,0.3333333333333333
nfcorpus,PLAIN-806,hybrid_reranker,0.936379211801048,0.2708333333333333,0.9,1.0,0.2011771508428054
nfcorpus,PLAIN-817,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-827,hybrid_reranker,0.5114531979843772,0.1721311475409836,0.6,0.5,0.0932141476809273
nfcorpus,PLAIN-838,hybrid_reranker,0.7767471075223498,0.7777777777777778,0.6,1.0,0.6744444444444445
nfcorpus,PLAIN-850,hybrid_reranker,0.6489315753318465,0.1403508771929824,0.5,1.0,0.0997506636604381
nfcorpus,PLAIN-872,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-882,hybrid_reranker,0.2863459897524692,0.6,0.2,1.0,0.1802449837743955
nfcorpus,PLAIN-892,hybrid_reranker,0.7116179486056782,0.0978260869565217,0.6,1.0,0.0645648972671424
nfcorpus,PLAIN-902,hybrid_reranker,0.5855700749881525,0.5,0.2,1.0,0.4166666666666666
nfcorpus,PLAIN-91,hybrid_reranker,0.3918203233882117,0.15625,0.4,1.0,0.0621164513904332
nfcorpus,PLAIN-913,hybrid_reranker,0.8006937664098819,0.4411764705882353,0.7,1.0,0.3142520242930819
nfcorpus,PLAIN-924,hybrid_reranker,0.5212960629027199,0.40625,0.5,1.0,0.1702490615814986
nfcorpus,PLAIN-934,hybrid_reranker,0.5747915663739762,0.396039603960396,0.7,0.3333333333333333,0.2524906512639726
nfcorpus,PLAIN-946,hybrid_reranker,0.1388624438735545,0.0967741935483871,0.1,0.5,0.0196812596006144
nfcorpus,PLAIN-956,hybrid_reranker,0.5181001594748443,0.1893203883495145,0.6,0.5,0.0898708938840388
nfcorpus,PLAIN-966,hybrid_reranker,0.0,0.3333333333333333,0.0,0.0133333333333333,0.0044444444444444
nfcorpus,PLAIN-977,hybrid_reranker,0.1671604549662022,0.3333333333333333,0.1,0.1666666666666666,0.0555555555555555
nfcorpus,PLAIN-987,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-997,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
scifact,1,bm25,0.0,0.0,0.0,0.0,0.0
scifact,100,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1012,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1014,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1019,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,1020,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,1021,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,1024,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1029,bm25,0.9010126104210696,1.0,0.3,1.0,0.7666666666666666
scifact,1041,bm25,0.4413074093566386,1.0,0.2,0.25,0.225
scifact,1049,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1062,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1086,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1088,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1089,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1099,bm25,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,1100,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,1104,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1107,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1110,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1121,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,113,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1130,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1132,bm25,0.2184074368181641,1.0,0.1,0.1666666666666666,0.1136363636363636
scifact,1137,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1140,bm25,0.3154648767857287,1.0,0.1,0.125,0.125
scifact,1144,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1146,bm25,1.0,1.0,0.1,1.0,1.0
scifact,115,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1150,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1163,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1175,bm25,0.0,1.0,0.0,0.0163934426229508,0.0163934426229508
scifact,1179,bm25,0.2890648263178879,1.0,0.1,0.1,0.1
scifact,118,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1180,bm25,0.3868528072345416,1.0,0.1,0.2,0.2
scifact,1185,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1187,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1191,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1194,bm25,0.3562071871080222,1.0,0.1,0.1666666666666666,0.1666666666666666
scifact,1196,bm25,0.0,1.0,0.0,0.01,0.01
scifact,1197,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1199,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1200,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1202,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1204,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1207,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1213,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1216,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1221,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1225,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1226,bm25,0.0,1.0,0.0,0.0112359550561797,0.0112359550561797
scifact,1232,bm25,1.0,1.0,0.1,1.0,1.0
scifact,124,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1241,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1245,bm25,0.0,1.0,0.0,0.0625,0.0625
scifact,1259,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,1262,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1266,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,127,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,1270,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1271,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1272,bm25,0.430676558073393,1.0,0.1,0.25,0.25
scifact,1273,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1274,bm25,0.6447841584694202,1.0,0.3,0.5,0.4666666666666666
scifact,1278,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1279,bm25,0.0,0.0,0.0,0.0,0.0
scifact,128,bm25,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,1280,bm25,0.0,1.0,0.0,0.0357142857142857,0.0357142857142857
scifact,1281,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1282,bm25,1.0,1.0,0.1,1.0,1.0
scifact,129,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1290,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1292,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1298,bm25,1.0,1.0,0.1,1.0,1.0
scifact,13,bm25,0.0,1.0,0.0,0.0106382978723404,0.0106382978723404
scifact,130,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1303,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1316,bm25,0.0,1.0,0.0,0.037037037037037,0.037037037037037
scifact,1319,bm25,0.3868528072345416,1.0,0.1,0.2,0.2
scifact,132,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1320,bm25,1.0,1.0,0.1,1.0,1.0
scifact,133,bm25,0.4412576003965278,0.8,0.2,1.0,0.305015873015873
scifact,1332,bm25,0.0,0.0,0.0,0.0,0.0
scifact,1335,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1336,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1337,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1339,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1344,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1352,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1359,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1362,bm25,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,1363,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1368,bm25,0.0,1.0,0.0,0.0476190476190476,0.0476190476190476
scifact,137,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1370,bm25,0.3868528072345416,1.0,0.1,0.2,0.2
scifact,1379,bm25,0.3973220069685352,1.0,0.2,0.5,0.3259615384615384
scifact,1382,bm25,0.0,1.0,0.0,0.0714285714285714,0.0714285714285714
scifact,1385,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1389,bm25,1.0,1.0,0.1,1.0,1.0
scifact,1395,bm25,0.0,1.0,0.0,0.04,0.04
scifact,141,bm25,1.0,1.0,0.2,1.0,1.0
scifact,142,bm25,1.0,1.0,0.1,1.0,1.0
scifact,143,bm25,1.0,1.0,0.1,1.0,1.0
scifact,146,bm25,1.0,1.0,0.1,1.0,1.0
scifact,148,bm25,1.0,1.0,0.1,1.0,1.0
scifact,163,bm25,1.0,1.0,0.1,1.0,1.0
scifact,171,bm25,1.0,1.0,0.1,1.0,1.0
scifact,179,bm25,0.6984152163370878,1.0,0.3,1.0,0.5089080459770114
scifact,180,bm25,1.0,1.0,0.1,1.0,1.0
scifact,183,bm25,0.0,1.0,0.0,0.0909090909090909,0.0909090909090909
scifact,185,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,198,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,208,bm25,1.0,1.0,0.1,1.0,1.0
scifact,212,bm25,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,213,bm25,0.3562071871080222,1.0,0.1,0.1666666666666666,0.1666666666666666
scifact,216,bm25,1.0,1.0,0.1,1.0,1.0
scifact,217,bm25,1.0,1.0,0.1,1.0,1.0
scifact,218,bm25,1.0,1.0,0.1,1.0,1.0
scifact,219,bm25,1.0,1.0,0.1,1.0,1.0
scifact,230,bm25,1.0,1.0,0.1,1.0,1.0
scifact,232,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,233,bm25,1.0,1.0,0.1,1.0,1.0
scifact,236,bm25,1.0,1.0,0.1,1.0,1.0
scifact,237,bm25,1.0,1.0,0.1,1.0,1.0
scifact,238,bm25,0.0,1.0,0.0,0.0454545454545454,0.0454545454545454
scifact,239,bm25,0.0,0.0,0.0,0.0,0.0
scifact,248,bm25,1.0,1.0,0.1,1.0,1.0
scifact,249,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,261,bm25,0.2371977127692962,0.5,0.1,0.2,0.1
scifact,268,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,269,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,274,bm25,1.0,1.0,0.1,1.0,1.0
scifact,275,bm25,0.4692787260227564,0.6666666666666666,0.1,1.0,0.3684210526315789
scifact,279,bm25,1.0,1.0,0.1,1.0,1.0
scifact,294,bm25,1.0,1.0,0.1,1.0,1.0
scifact,295,bm25,1.0,1.0,0.1,1.0,1.0
scifact,298,bm25,1.0,1.0,0.1,1.0,1.0
scifact,3,bm25,1.0,1.0,0.1,1.0,1.0
scifact,300,bm25,0.430676558073393,1.0,0.1,0.25,0.25
scifact,303,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,312,bm25,0.3868528072345416,1.0,0.1,0.2,0.2
scifact,314,bm25,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,324,bm25,0.430676558073393,1.0,0.1,0.25,0.25
scifact,327,bm25,1.0,1.0,0.1,1.0,1.0
scifact,338,bm25,1.0,1.0,0.1,1.0,1.0
scifact,343,bm25,0.6509209298071326,1.0,0.2,0.5,0.5
scifact,350,bm25,1.0,1.0,0.1,1.0,1.0
scifact,354,bm25,1.0,1.0,0.1,1.0,1.0
scifact,36,bm25,0.2184074368181641,1.0,0.1,0.1666666666666666,0.1127450980392156
scifact,362,bm25,1.0,1.0,0.1,1.0,1.0
scifact,380,bm25,1.0,1.0,0.1,1.0,1.0
scifact,384,bm25,0.0,1.0,0.0,0.0588235294117647,0.0588235294117647
scifact,385,bm25,0.4838128831667769,1.0,0.2,0.3333333333333333,0.2666666666666666
scifact,386,bm25,1.0,1.0,0.1,1.0,1.0
scifact,388,bm25,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,399,bm25,1.0,1.0,0.1,1.0,1.0
scifact,410,bm25,1.0,1.0,0.1,1.0,1.0
scifact,411,bm25,1.0,1.0,0.1,1.0,1.0
scifact,415,bm25,0.3562071871080222,1.0,0.1,0.1666666666666666,0.1666666666666666
scifact,42,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,421,bm25,0.0,0.0,0.0,0.0,0.0
scifact,431,bm25,0.0,0.0,0.0,0.0,0.0
scifact,436,bm25,1.0,1.0,0.1,1.0,1.0
scifact,437,bm25,0.0,0.0,0.0,0.0,0.0
scifact,439,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,440,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,443,bm25,1.0,1.0,0.1,1.0,1.0
scifact,452,bm25,0.2184074368181641,0.5,0.1,0.1666666666666666,0.0833333333333333
scifact,475,bm25,0.0,1.0,0.0,0.0909090909090909,0.0909090909090909
scifact,478,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,48,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,49,bm25,1.0,1.0,0.1,1.0,1.0
scifact,491,bm25,1.0,1.0,0.1,1.0,1.0
scifact,5,bm25,1.0,1.0,0.1,1.0,1.0
scifact,50,bm25,1.0,1.0,0.1,1.0,1.0
scifact,501,bm25,1.0,1.0,0.1,1.0,1.0
scifact,502,bm25,0.0,0.0,0.0,0.0,0.0
scifact,507,bm25,1.0,1.0,0.1,1.0,1.0
scifact,508,bm25,0.0,1.0,0.0,0.0212765957446808,0.0212765957446808
scifact,51,bm25,1.0,1.0,0.1,1.0,1.0
scifact,513,bm25,1.0,1.0,0.1,1.0,1.0
scifact,514,bm25,0.0,1.0,0.0,0.0833333333333333,0.0833333333333333
scifact,516,bm25,1.0,1.0,0.1,1.0,1.0
scifact,517,bm25,0.0,1.0,0.0,0.0357142857142857,0.0357142857142857
scifact,521,bm25,1.0,1.0,0.1,1.0,1.0
scifact,525,bm25,1.0,1.0,0.1,1.0,1.0
scifact,527,bm25,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,528,bm25,1.0,1.0,0.1,1.0,1.0
scifact,53,bm25,1.0,1.0,0.1,1.0,1.0
scifact,532,bm25,1.0,1.0,0.1,1.0,1.0
scifact,533,bm25,1.0,1.0,0.1,1.0,1.0
scifact,535,bm25,0.0,0.0,0.0,0.0,0.0
scifact,536,bm25,1.0,1.0,0.1,1.0,1.0
scifact,539,bm25,1.0,1.0,0.1,1.0,1.0
scifact,54,bm25,0.3010299956639812,1.0,0.1,0.1111111111111111,0.1111111111111111
scifact,540,bm25,0.2184074368181641,1.0,0.1,0.1666666666666666,0.1041666666666666
scifact,544,bm25,0.0,1.0,0.0,0.0333333333333333,0.0333333333333333
scifact,549,bm25,1.0,1.0,0.1,1.0,1.0
scifact,551,bm25,0.3333333333333333,1.0,0.1,0.1428571428571428,0.1428571428571428
scifact,552,bm25,1.0,1.0,0.1,1.0,1.0
scifact,554,bm25,0.3333333333333333,1.0,0.1,0.1428571428571428,0.1428571428571428
scifact,56,bm25,1.0,1.0,0.1,1.0,1.0
